time,price_A,price_B
2024-07-29 00:00:00,68249.88,1
2024-07-29 00:01:00,68273.48,1
2024-07-29 00:02:00,68194.02,1
2024-07-29 00:03:00,68227.99,1
2024-07-29 00:04:00,68208.7,1
2024-07-29 00:05:00,68190.01,1
2024-07-29 00:06:00,68190.0,1
2024-07-29 00:07:00,68183.5,1
2024-07-29 00:08:00,68235.99,1
2024-07-29 00:09:00,68234.0,1
2024-07-29 00:10:00,68725.21,1
2024-07-29 00:11:00,68778.01,1
2024-07-29 00:12:00,68678.01,1
2024-07-29 00:13:00,68594.01,1
2024-07-29 00:14:00,68672.0,1
2024-07-29 00:15:00,68600.02,1
2024-07-29 00:16:00,68663.37,1
2024-07-29 00:17:00,68862.01,1
2024-07-29 00:18:00,68868.0,1
2024-07-29 00:19:00,68826.0,1
2024-07-29 00:20:00,68887.99,1
2024-07-29 00:21:00,68891.99,1
2024-07-29 00:22:00,68926.01,1
2024-07-29 00:23:00,68934.0,1
2024-07-29 00:24:00,68908.01,1
2024-07-29 00:25:00,68932.64,1
2024-07-29 00:26:00,68942.01,1
2024-07-29 00:27:00,68984.0,1
2024-07-29 00:28:00,68980.51,1
2024-07-29 00:29:00,68898.01,1
2024-07-29 00:30:00,68844.0,1
2024-07-29 00:31:00,68777.07,1
2024-07-29 00:32:00,68807.99,1
2024-07-29 00:33:00,68764.01,1
2024-07-29 00:34:00,68755.62,1
2024-07-29 00:35:00,68818.01,1
2024-07-29 00:36:00,68861.99,1
2024-07-29 00:37:00,68840.0,1
2024-07-29 00:38:00,68800.01,1
2024-07-29 00:39:00,68822.15,1
2024-07-29 00:40:00,68816.87,1
2024-07-29 00:41:00,68740.01,1
2024-07-29 00:42:00,68813.1,1
2024-07-29 00:43:00,68804.0,1
2024-07-29 00:44:00,68755.03,1
2024-07-29 00:45:00,68695.76,1
2024-07-29 00:46:00,68788.9,1
2024-07-29 00:47:00,68824.01,1
2024-07-29 00:48:00,68808.0,1
2024-07-29 00:49:00,68798.0,1
2024-07-29 00:50:00,68806.0,1
2024-07-29 00:51:00,68828.62,1
2024-07-29 00:52:00,68803.02,1
2024-07-29 00:53:00,68852.17,1
2024-07-29 00:54:00,68786.01,1
2024-07-29 00:55:00,68791.99,1
2024-07-29 00:56:00,68742.01,1
2024-07-29 00:57:00,68734.0,1
2024-07-29 00:58:00,68670.0,1
2024-07-29 00:59:00,68684.01,1
2024-07-29 01:00:00,68714.01,1
2024-07-29 01:01:00,68749.99,1
2024-07-29 01:02:00,68740.0,1
2024-07-29 01:03:00,68729.51,1
2024-07-29 01:04:00,68698.0,1
2024-07-29 01:05:00,68710.0,1
