,Period,Pair,Slope,Std_dev,start_time,end_time,Market_type,A_symbol,B_symbol
131,2024-10-14/2024-10-20,USDP/USDT,-2.312449386536261e-06,0.0002009487175464206,2024-10-14,2024-10-20 23:59:59.999999999,calm_market,USDP,USDT
132,2024-10-21/2024-10-27,USDP/USDT,7.602830142417958e-07,0.00019954514306362917,2024-10-21,2024-10-27 23:59:59.999999999,calm_market,USDP,USDT
133,2024-10-28/2024-11-03,USDP/USDT,-1.4267571459453387e-06,0.00016844390973544214,2024-10-28,2024-11-03 23:59:59.999999999,calm_market,USDP,USDT
134,2024-11-04/2024-11-10,USDP/USDT,-1.22437184760192e-05,0.00023736290025807286,2024-11-04,2024-11-10 23:59:59.999999999,calm_market,USDP,USDT
135,2024-11-11/2024-11-17,USDP/USDT,6.170322336951515e-06,0.00038519112533089877,2024-11-11,2024-11-17 23:59:59.999999999,calm_market,USDP,USDT
136,2024-11-18/2024-11-24,USDP/USDT,-1.3370144866344545e-06,0.00020599890671216465,2024-11-18,2024-11-24 23:59:59.999999999,calm_market,USDP,USDT
137,2024-11-25/2024-12-01,USDP/USDT,-1.2371777330644596e-06,0.00038841318420444797,2024-11-25,2024-12-01 23:59:59.999999999,calm_market,USDP,USDT
138,2024-12-02/2024-12-08,USDP/USDT,-6.175288969407114e-06,0.0005304085881276222,2024-12-02,2024-12-08 23:59:59.999999999,calm_market,USDP,USDT
139,2024-12-09/2024-12-15,USDP/USDT,1.1625514308331157e-06,0.0003994556310137462,2024-12-09,2024-12-15 23:59:59.999999999,calm_market,USDP,USDT
140,2024-12-16/2024-12-22,USDP/USDT,2.552177330618545e-06,0.0005899265212622438,2024-12-16,2024-12-22 23:59:59.999999999,calm_market,USDP,USDT
141,2024-12-23/2024-12-29,USDP/USDT,6.192551706148237e-06,0.00022874785509802753,2024-12-23,2024-12-29 23:59:59.999999999,calm_market,USDP,USDT
142,2024-12-30/2025-01-05,USDP/USDT,-1.2227894075721083e-05,0.00043583543081902534,2024-12-30,2025-01-05 23:59:59.999999999,calm_market,USDP,USDT
143,2025-01-06/2025-01-12,USDP/USDT,-3.6224349666050875e-06,0.0003171469206385492,2025-01-06,2025-01-12 23:59:59.999999999,calm_market,USDP,USDT
144,2025-01-13/2025-01-19,USDP/USDT,-2.0250561633687344e-06,0.00021037899514336525,2025-01-13,2025-01-19 23:59:59.999999999,calm_market,USDP,USDT
145,2025-01-20/2025-01-26,USDP/USDT,-6.708302401936587e-06,0.00018340655632765056,2025-01-20,2025-01-26 23:59:59.999999999,calm_market,USDP,USDT
146,2025-01-27/2025-02-02,USDP/USDT,2.454630009154668e-06,0.0004304124470262257,2025-01-27,2025-02-02 23:59:59.999999999,calm_market,USDP,USDT
147,2025-02-03/2025-02-09,USDP/USDT,4.357262315979581e-06,0.0002611530475389687,2025-02-03,2025-02-09 23:59:59.999999999,calm_market,USDP,USDT
148,2025-02-10/2025-02-16,USDP/USDT,-1.9231558465513094e-06,0.00013684017471273776,2025-02-10,2025-02-16 23:59:59.999999999,calm_market,USDP,USDT
149,2025-02-17/2025-02-23,USDP/USDT,5.30176875213878e-07,0.00011422687523758449,2025-02-17,2025-02-23 23:59:59.999999999,calm_market,USDP,USDT
150,2025-02-24/2025-03-02,USDP/USDT,6.175745707554884e-07,0.00014106455596529357,2025-02-24,2025-03-02 23:59:59.999999999,calm_market,USDP,USDT
151,2025-03-03/2025-03-09,USDP/USDT,-3.928732030375563e-06,0.00017476272546660434,2025-03-03,2025-03-09 23:59:59.999999999,calm_market,USDP,USDT
152,2025-03-10/2025-03-16,USDP/USDT,1.1363674962530217e-06,0.0001162508609883238,2025-03-10,2025-03-16 23:59:59.999999999,calm_market,USDP,USDT
153,2025-03-17/2025-03-23,USDP/USDT,1.768076762125492e-06,0.00015669401082451216,2025-03-17,2025-03-23 23:59:59.999999999,calm_market,USDP,USDT
154,2025-03-24/2025-03-30,USDP/USDT,9.110344142529714e-07,0.0002971972372527696,2025-03-24,2025-03-30 23:59:59.999999999,calm_market,USDP,USDT
155,2025-03-31/2025-04-06,USDP/USDT,-1.5573859598254833e-06,0.0002498309033740621,2025-03-31,2025-04-06 23:59:59.999999999,calm_market,USDP,USDT
156,2025-04-07/2025-04-13,USDP/USDT,-1.9480931306724145e-06,0.0001429993997561072,2025-04-07,2025-04-13 23:59:59.999999999,calm_market,USDP,USDT
157,2025-04-14/2025-04-20,USDP/USDT,-2.3637346724627806e-06,9.967152802007298e-05,2025-04-14,2025-04-20 23:59:59.999999999,calm_market,USDP,USDT
158,2025-04-21/2025-04-27,USDP/USDT,-3.6276227278015885e-06,0.00018664569072128422,2025-04-21,2025-04-27 23:59:59.999999999,calm_market,USDP,USDT
159,2025-04-28/2025-05-04,USDP/USDT,6.188781798543402e-08,0.00014394399341647072,2025-04-28,2025-05-04 23:59:59.999999999,calm_market,USDP,USDT
160,2025-05-05/2025-05-11,USDP/USDT,-2.0661432071573234e-06,0.00010234087000846749,2025-05-05,2025-05-11 23:59:59.999999999,calm_market,USDP,USDT
161,2025-05-12/2025-05-18,USDP/USDT,-1.6251872707051368e-06,0.0001356180873585705,2025-05-12,2025-05-18 23:59:59.999999999,calm_market,USDP,USDT
