,Period,Pair,Slope,Std_dev,start_time,end_time,Market_type,A_symbol,B_symbol
169,2024-07-15/2024-07-21,BNB/ETH,0.00011230022936648225,0.0030057708790156876,2024-07-15,2024-07-21 23:59:59.999999999,calm_market,BNB,ETH
170,2024-07-22/2024-07-28,BNB/ETH,0.00043833446550140914,0.003380477879227813,2024-07-22,2024-07-28 23:59:59.999999999,bull_market,BNB,ETH
171,2024-07-29/2024-08-04,BNB/ETH,0.0003144019430393429,0.004225533313098972,2024-07-29,2024-08-04 23:59:59.999999999,bull_market,BNB,ETH
172,2024-08-05/2024-08-11,BNB/ETH,0.0002143786764141795,0.0063062831719504,2024-08-05,2024-08-11 23:59:59.999999999,volatile_market,BNB,ETH
173,2024-08-12/2024-08-18,BNB/ETH,0.0003656197470150238,0.004237329316310875,2024-08-12,2024-08-18 23:59:59.999999999,bull_market,BNB,ETH
174,2024-08-19/2024-08-25,BNB/ETH,-3.934469444049858e-05,0.004798879997082761,2024-08-19,2024-08-25 23:59:59.999999999,calm_market,BNB,ETH
175,2024-08-26/2024-09-01,BNB/ETH,9.879835788329083e-05,0.00398699423101377,2024-08-26,2024-09-01 23:59:59.999999999,calm_market,BNB,ETH
176,2024-09-02/2024-09-08,BNB/ETH,0.0003037151191115979,0.003567819319368476,2024-09-02,2024-09-08 23:59:59.999999999,bull_market,BNB,ETH
177,2024-09-09/2024-09-15,BNB/ETH,0.0004089561701181587,0.0036303344972884216,2024-09-09,2024-09-15 23:59:59.999999999,bull_market,BNB,ETH
178,2024-09-16/2024-09-22,BNB/ETH,-0.00034850755435277984,0.0038993776243005387,2024-09-16,2024-09-22 23:59:59.999999999,bear_market,BNB,ETH
179,2024-09-23/2024-09-29,BNB/ETH,-8.147206491078578e-05,0.003614377464458097,2024-09-23,2024-09-29 23:59:59.999999999,calm_market,BNB,ETH
180,2024-09-30/2024-10-06,BNB/ETH,0.00044244622359591596,0.0028348110586167248,2024-09-30,2024-10-06 23:59:59.999999999,bull_market,BNB,ETH
181,2024-10-07/2024-10-13,BNB/ETH,-3.186803042623445e-05,0.0036654842357471008,2024-10-07,2024-10-13 23:59:59.999999999,calm_market,BNB,ETH
182,2024-10-14/2024-10-20,BNB/ETH,-8.528251075315754e-05,0.003738984015544332,2024-10-14,2024-10-20 23:59:59.999999999,calm_market,BNB,ETH
183,2024-10-21/2024-10-27,BNB/ETH,0.00041268262488982634,0.002782836462229612,2024-10-21,2024-10-27 23:59:59.999999999,bull_market,BNB,ETH
184,2024-10-28/2024-11-03,BNB/ETH,-0.00015574745065176758,0.003201814979411975,2024-10-28,2024-11-03 23:59:59.999999999,calm_market,BNB,ETH
185,2024-11-04/2024-11-10,BNB/ETH,-0.0010724454623901826,0.005587628376302656,2024-11-04,2024-11-10 23:59:59.999999999,bear_market,BNB,ETH
186,2024-11-11/2024-11-17,BNB/ETH,0.000286760843227852,0.007098423614804201,2024-11-11,2024-11-17 23:59:59.999999999,volatile_market,BNB,ETH
187,2024-11-18/2024-11-24,BNB/ETH,-0.00020676991185271488,0.006070235273399161,2024-11-18,2024-11-24 23:59:59.999999999,volatile_market,BNB,ETH
188,2024-11-25/2024-12-01,BNB/ETH,-0.0004271334155674748,0.0053983725881797855,2024-11-25,2024-12-01 23:59:59.999999999,bear_market,BNB,ETH
189,2024-12-02/2024-12-08,BNB/ETH,0.00014570054999040689,0.008308204999719817,2024-12-02,2024-12-08 23:59:59.999999999,volatile_market,BNB,ETH
190,2024-12-09/2024-12-15,BNB/ETH,-6.327345743764044e-05,0.005115084338648996,2024-12-09,2024-12-15 23:59:59.999999999,calm_market,BNB,ETH
191,2024-12-16/2024-12-22,BNB/ETH,0.0007345505095896453,0.004928290603822587,2024-12-16,2024-12-22 23:59:59.999999999,bull_market,BNB,ETH
192,2024-12-23/2024-12-29,BNB/ETH,0.0003396976400438444,0.0047423272295393434,2024-12-23,2024-12-29 23:59:59.999999999,bull_market,BNB,ETH
193,2024-12-30/2025-01-05,BNB/ETH,-0.00048731744787998415,0.0032686489011474382,2024-12-30,2025-01-05 23:59:59.999999999,bear_market,BNB,ETH
194,2025-01-06/2025-01-12,BNB/ETH,0.0005387601118959275,0.00400150564646251,2025-01-06,2025-01-12 23:59:59.999999999,bull_market,BNB,ETH
195,2025-01-13/2025-01-19,BNB/ETH,-0.00017996737021872163,0.00573905568647285,2025-01-13,2025-01-19 23:59:59.999999999,volatile_market,BNB,ETH
196,2025-01-20/2025-01-26,BNB/ETH,-0.00011378816124498777,0.004378066750180112,2025-01-20,2025-01-26 23:59:59.999999999,calm_market,BNB,ETH
197,2025-01-27/2025-02-02,BNB/ETH,-0.00016300950044214986,0.004242322721718092,2025-01-27,2025-02-02 23:59:59.999999999,calm_market,BNB,ETH
198,2025-02-03/2025-02-09,BNB/ETH,0.0005742320908488746,0.008021350444185513,2025-02-03,2025-02-09 23:59:59.999999999,bull_market,BNB,ETH
199,2025-02-10/2025-02-16,BNB/ETH,0.00040927289892605265,0.00800687309732678,2025-02-10,2025-02-16 23:59:59.999999999,bull_market,BNB,ETH
200,2025-02-17/2025-02-23,BNB/ETH,-0.00022494568880247968,0.005097036786753384,2025-02-17,2025-02-23 23:59:59.999999999,calm_market,BNB,ETH
201,2025-02-24/2025-03-02,BNB/ETH,0.0007728058187746154,0.008460908851429236,2025-02-24,2025-03-02 23:59:59.999999999,bull_market,BNB,ETH
202,2025-03-03/2025-03-09,BNB/ETH,0.00030330074183734513,0.005453838860927586,2025-03-03,2025-03-09 23:59:59.999999999,bull_market,BNB,ETH
203,2025-03-10/2025-03-16,BNB/ETH,0.0009241187403782707,0.007168116313691533,2025-03-10,2025-03-16 23:59:59.999999999,bull_market,BNB,ETH
204,2025-03-17/2025-03-23,BNB/ETH,-0.0003174988064993765,0.006040711216542646,2025-03-17,2025-03-23 23:59:59.999999999,bear_market,BNB,ETH
205,2025-03-24/2025-03-30,BNB/ETH,0.0006519493683711777,0.004979181357833941,2025-03-24,2025-03-30 23:59:59.999999999,bull_market,BNB,ETH
206,2025-03-31/2025-04-06,BNB/ETH,0.00011754674859274845,0.005104247429622551,2025-03-31,2025-04-06 23:59:59.999999999,calm_market,BNB,ETH
207,2025-04-07/2025-04-13,BNB/ETH,0.00016647899971316196,0.00816562140007349,2025-04-07,2025-04-13 23:59:59.999999999,volatile_market,BNB,ETH
208,2025-04-14/2025-04-20,BNB/ETH,0.00024034811196807756,0.004346340081718277,2025-04-14,2025-04-20 23:59:59.999999999,calm_market,BNB,ETH
209,2025-04-21/2025-04-27,BNB/ETH,-0.0007658213405554669,0.005166141394848564,2025-04-21,2025-04-27 23:59:59.999999999,bear_market,BNB,ETH
210,2025-04-28/2025-05-04,BNB/ETH,-0.00028595570272949044,0.003613896050390264,2025-04-28,2025-05-04 23:59:59.999999999,calm_market,BNB,ETH
211,2025-05-05/2025-05-11,BNB/ETH,0.00043462833129705164,0.0043457956156294514,2025-05-05,2025-05-11 23:59:59.999999999,bull_market,BNB,ETH
212,2024-05-06/2024-05-12,DOT/BTC,-0.0002335660756031311,0.0039246266489511095,2024-05-06,2024-05-12 23:59:59.999999999,calm_market,DOT,BTC
213,2024-05-13/2024-05-19,DOT/BTC,-1.7210210333769722e-05,0.004686622375344112,2024-05-13,2024-05-19 23:59:59.999999999,calm_market,DOT,BTC
214,2024-05-20/2024-05-26,DOT/BTC,9.630600432112654e-05,0.005516456649936936,2024-05-20,2024-05-26 23:59:59.999999999,volatile_market,DOT,BTC
215,2024-05-27/2024-06-02,DOT/BTC,-0.0004070099299106859,0.003913708264358459,2024-05-27,2024-06-02 23:59:59.999999999,bear_market,DOT,BTC
216,2024-06-03/2024-06-09,DOT/BTC,-0.0007161617219598933,0.005409610086656285,2024-06-03,2024-06-09 23:59:59.999999999,bear_market,DOT,BTC
217,2024-06-10/2024-06-16,DOT/BTC,7.267004237885958e-06,0.004777406454000723,2024-06-10,2024-06-16 23:59:59.999999999,calm_market,DOT,BTC
218,2024-06-17/2024-06-23,DOT/BTC,-0.0002721340652215603,0.006635884978834327,2024-06-17,2024-06-23 23:59:59.999999999,volatile_market,DOT,BTC
219,2024-06-24/2024-06-30,DOT/BTC,0.0006576583791616566,0.0059377398659044974,2024-06-24,2024-06-30 23:59:59.999999999,bull_market,DOT,BTC
220,2024-07-01/2024-07-07,DOT/BTC,0.00030117877388992484,0.009065058380359725,2024-07-01,2024-07-07 23:59:59.999999999,bull_market,DOT,BTC
221,2024-07-08/2024-07-14,DOT/BTC,-0.00010769854136955313,0.005039305061992511,2024-07-08,2024-07-14 23:59:59.999999999,calm_market,DOT,BTC
222,2024-07-15/2024-07-21,DOT/BTC,-0.0005512326960157829,0.004316845981243031,2024-07-15,2024-07-21 23:59:59.999999999,bear_market,DOT,BTC
223,2024-07-22/2024-07-28,DOT/BTC,-0.0006101626712091191,0.004146120240599269,2024-07-22,2024-07-28 23:59:59.999999999,bear_market,DOT,BTC
224,2024-07-29/2024-08-04,DOT/BTC,-0.0002535514223092834,0.004931290424053684,2024-07-29,2024-08-04 23:59:59.999999999,calm_market,DOT,BTC
225,2024-08-05/2024-08-11,DOT/BTC,-3.6037576557655703e-06,0.007592087738805147,2024-08-05,2024-08-11 23:59:59.999999999,volatile_market,DOT,BTC
226,2024-08-12/2024-08-18,DOT/BTC,-0.0003194353857588375,0.004335790875726496,2024-08-12,2024-08-18 23:59:59.999999999,bear_market,DOT,BTC
227,2024-08-19/2024-08-25,DOT/BTC,7.713748338481765e-05,0.004422741124464613,2024-08-19,2024-08-25 23:59:59.999999999,calm_market,DOT,BTC
228,2024-08-26/2024-09-01,DOT/BTC,-0.00019157239201351143,0.003960585075629081,2024-08-26,2024-09-01 23:59:59.999999999,calm_market,DOT,BTC
229,2024-09-02/2024-09-08,DOT/BTC,0.0004479963114677562,0.004187888058513223,2024-09-02,2024-09-08 23:59:59.999999999,bull_market,DOT,BTC
230,2024-09-09/2024-09-15,DOT/BTC,-6.063063073057531e-05,0.003245311590337913,2024-09-09,2024-09-15 23:59:59.999999999,calm_market,DOT,BTC
231,2024-09-16/2024-09-22,DOT/BTC,-0.00029547969213442114,0.004066506783195762,2024-09-16,2024-09-22 23:59:59.999999999,calm_market,DOT,BTC
232,2024-09-23/2024-09-29,DOT/BTC,0.00032832981531862173,0.004345280022229133,2024-09-23,2024-09-29 23:59:59.999999999,bull_market,DOT,BTC
233,2024-09-30/2024-10-06,DOT/BTC,-0.0004680290937220405,0.004383400158732717,2024-09-30,2024-10-06 23:59:59.999999999,bear_market,DOT,BTC
234,2024-10-07/2024-10-13,DOT/BTC,4.43707471335097e-05,0.003139521519094585,2024-10-07,2024-10-13 23:59:59.999999999,calm_market,DOT,BTC
235,2024-10-14/2024-10-20,DOT/BTC,-0.0002106871523392765,0.004548239236207433,2024-10-14,2024-10-20 23:59:59.999999999,calm_market,DOT,BTC
236,2024-10-21/2024-10-27,DOT/BTC,-0.0006450342030445635,0.003350294882870538,2024-10-21,2024-10-27 23:59:59.999999999,bear_market,DOT,BTC
237,2024-10-28/2024-11-03,DOT/BTC,-0.000530466067752898,0.004736752373714928,2024-10-28,2024-11-03 23:59:59.999999999,bear_market,DOT,BTC
238,2024-11-04/2024-11-10,DOT/BTC,0.0007933099581133035,0.0075598674097330475,2024-11-04,2024-11-10 23:59:59.999999999,bull_market,DOT,BTC
239,2024-11-11/2024-11-17,DOT/BTC,-0.00021357757592301333,0.012458507426313244,2024-11-11,2024-11-17 23:59:59.999999999,volatile_market,DOT,BTC
240,2024-11-18/2024-11-24,DOT/BTC,0.0022676365961208033,0.018699759664581577,2024-11-18,2024-11-24 23:59:59.999999999,bull_market,DOT,BTC
241,2024-11-25/2024-12-01,DOT/BTC,0.0003413688064625949,0.009681817782971865,2024-11-25,2024-12-01 23:59:59.999999999,bull_market,DOT,BTC
242,2024-12-02/2024-12-08,DOT/BTC,0.000484481393244126,0.014840680352866282,2024-12-02,2024-12-08 23:59:59.999999999,bull_market,DOT,BTC
243,2024-12-09/2024-12-15,DOT/BTC,-0.0005521697441792355,0.013037423352329885,2024-12-09,2024-12-15 23:59:59.999999999,bear_market,DOT,BTC
244,2024-12-16/2024-12-22,DOT/BTC,-0.0011182972328619603,0.01070296776776822,2024-12-16,2024-12-22 23:59:59.999999999,bear_market,DOT,BTC
245,2024-12-23/2024-12-29,DOT/BTC,-0.00017134648327064877,0.006856904869101015,2024-12-23,2024-12-29 23:59:59.999999999,volatile_market,DOT,BTC
246,2024-12-30/2025-01-05,DOT/BTC,0.0006664627674765392,0.006308529390973208,2024-12-30,2025-01-05 23:59:59.999999999,bull_market,DOT,BTC
247,2025-01-06/2025-01-12,DOT/BTC,-0.000587285655530521,0.006302518686295458,2025-01-06,2025-01-12 23:59:59.999999999,bear_market,DOT,BTC
248,2025-01-13/2025-01-19,DOT/BTC,-0.00018558485855250915,0.008869231572034873,2025-01-13,2025-01-19 23:59:59.999999999,volatile_market,DOT,BTC
249,2025-01-20/2025-01-26,DOT/BTC,-0.00021728303544352965,0.0061084007862107995,2025-01-20,2025-01-26 23:59:59.999999999,volatile_market,DOT,BTC
250,2025-01-27/2025-02-02,DOT/BTC,0.0001673243235461734,0.007662492020921889,2025-01-27,2025-02-02 23:59:59.999999999,volatile_market,DOT,BTC
251,2025-02-03/2025-02-09,DOT/BTC,-8.81704633985804e-06,0.014600483857486343,2025-02-03,2025-02-09 23:59:59.999999999,volatile_market,DOT,BTC
252,2025-02-10/2025-02-16,DOT/BTC,0.00022244525935111422,0.007329682396077148,2025-02-10,2025-02-16 23:59:59.999999999,volatile_market,DOT,BTC
253,2025-02-17/2025-02-23,DOT/BTC,0.0003263935851565668,0.006071480589366192,2025-02-17,2025-02-23 23:59:59.999999999,bull_market,DOT,BTC
254,2025-02-24/2025-03-02,DOT/BTC,0.0007401560123080866,0.008052005632176703,2025-02-24,2025-03-02 23:59:59.999999999,bull_market,DOT,BTC
255,2025-03-03/2025-03-09,DOT/BTC,-0.0002887093969740383,0.006548437313514811,2025-03-03,2025-03-09 23:59:59.999999999,volatile_market,DOT,BTC
256,2025-03-10/2025-03-16,DOT/BTC,0.0002723422990098081,0.006658304230411034,2025-03-10,2025-03-16 23:59:59.999999999,volatile_market,DOT,BTC
257,2025-03-17/2025-03-23,DOT/BTC,4.4402828956191606e-05,0.005298100233682442,2025-03-17,2025-03-23 23:59:59.999999999,volatile_market,DOT,BTC
258,2025-03-24/2025-03-30,DOT/BTC,-0.0006307741343300995,0.004956043688522058,2025-03-24,2025-03-30 23:59:59.999999999,bear_market,DOT,BTC
259,2025-03-31/2025-04-06,DOT/BTC,-0.0002640290094200675,0.005233200938421388,2025-03-31,2025-04-06 23:59:59.999999999,volatile_market,DOT,BTC
260,2025-04-07/2025-04-13,DOT/BTC,-0.0003404070939350823,0.006444758860310818,2025-04-07,2025-04-13 23:59:59.999999999,bear_market,DOT,BTC
261,2025-04-14/2025-04-20,DOT/BTC,0.0003296240621508701,0.005061387776220955,2025-04-14,2025-04-20 23:59:59.999999999,bull_market,DOT,BTC
262,2025-04-21/2025-04-27,DOT/BTC,0.00017161912501812056,0.00561364759919568,2025-04-21,2025-04-27 23:59:59.999999999,volatile_market,DOT,BTC
263,2025-04-28/2025-05-04,DOT/BTC,-0.00043684754419011054,0.004419378852611853,2025-04-28,2025-05-04 23:59:59.999999999,bear_market,DOT,BTC
264,2025-05-05/2025-05-11,DOT/BTC,-0.0005431874460231285,0.003912861617479581,2025-05-05,2025-05-11 23:59:59.999999999,bear_market,DOT,BTC
265,2024-05-06/2024-05-12,XRP/BTC,-0.00019556186598303433,0.00508719685457288,2024-05-06,2024-05-12 23:59:59.999999999,calm_market,XRP,BTC
266,2024-05-13/2024-05-19,XRP/BTC,-0.00034839377439991107,0.00334793409801326,2024-05-13,2024-05-19 23:59:59.999999999,bear_market,XRP,BTC
267,2024-05-20/2024-05-26,XRP/BTC,0.00014258160656593764,0.005262279801758213,2024-05-20,2024-05-26 23:59:59.999999999,volatile_market,XRP,BTC
268,2024-05-27/2024-06-02,XRP/BTC,-0.00010036564493800082,0.0029165567796162663,2024-05-27,2024-06-02 23:59:59.999999999,calm_market,XRP,BTC
269,2024-06-03/2024-06-09,XRP/BTC,-0.00041333619954188436,0.00399952115268008,2024-06-03,2024-06-09 23:59:59.999999999,bear_market,XRP,BTC
270,2024-06-10/2024-06-16,XRP/BTC,0.00018693071216231366,0.0033072697204806836,2024-06-10,2024-06-16 23:59:59.999999999,calm_market,XRP,BTC
271,2024-06-17/2024-06-23,XRP/BTC,1.879804487652978e-05,0.005783355643863316,2024-06-17,2024-06-23 23:59:59.999999999,volatile_market,XRP,BTC
272,2024-06-24/2024-06-30,XRP/BTC,4.5774596346900664e-06,0.0038871675967295295,2024-06-24,2024-06-30 23:59:59.999999999,calm_market,XRP,BTC
273,2024-07-01/2024-07-07,XRP/BTC,-0.00010317459995863102,0.006261803872629245,2024-07-01,2024-07-07 23:59:59.999999999,volatile_market,XRP,BTC
274,2024-07-08/2024-07-14,XRP/BTC,0.0012084446602035803,0.008530380663919769,2024-07-08,2024-07-14 23:59:59.999999999,bull_market,XRP,BTC
275,2024-07-15/2024-07-21,XRP/BTC,8.909630667564429e-05,0.0102744857278007,2024-07-15,2024-07-21 23:59:59.999999999,volatile_market,XRP,BTC
276,2024-07-22/2024-07-28,XRP/BTC,-0.00017700454033954443,0.006704423068746007,2024-07-22,2024-07-28 23:59:59.999999999,volatile_market,XRP,BTC
277,2024-07-29/2024-08-04,XRP/BTC,-4.0003975781216255e-05,0.0074871534774507385,2024-07-29,2024-08-04 23:59:59.999999999,volatile_market,XRP,BTC
278,2024-08-05/2024-08-11,XRP/BTC,0.0005457666439683221,0.013175172446734922,2024-08-05,2024-08-11 23:59:59.999999999,bull_market,XRP,BTC
279,2024-08-12/2024-08-18,XRP/BTC,-3.923065894750558e-05,0.0046978069448016585,2024-08-12,2024-08-18 23:59:59.999999999,calm_market,XRP,BTC
280,2024-08-19/2024-08-25,XRP/BTC,-0.0003977861533162976,0.00516772613899183,2024-08-19,2024-08-25 23:59:59.999999999,bear_market,XRP,BTC
281,2024-08-26/2024-09-01,XRP/BTC,0.00014010248855382524,0.0037806671009736675,2024-08-26,2024-09-01 23:59:59.999999999,calm_market,XRP,BTC
282,2024-09-02/2024-09-08,XRP/BTC,7.9703047526662e-05,0.003627992932375427,2024-09-02,2024-09-08 23:59:59.999999999,calm_market,XRP,BTC
283,2024-09-09/2024-09-15,XRP/BTC,0.00023594028453564263,0.007768228875388942,2024-09-09,2024-09-15 23:59:59.999999999,volatile_market,XRP,BTC
284,2024-09-16/2024-09-22,XRP/BTC,-0.00040691529967908476,0.004929492348347946,2024-09-16,2024-09-22 23:59:59.999999999,bear_market,XRP,BTC
285,2024-09-23/2024-09-29,XRP/BTC,0.00014263923439936628,0.0055092657192296795,2024-09-23,2024-09-29 23:59:59.999999999,volatile_market,XRP,BTC
286,2024-09-30/2024-10-06,XRP/BTC,-0.0012095546815999092,0.007927087383884805,2024-09-30,2024-10-06 23:59:59.999999999,bear_market,XRP,BTC
287,2024-10-07/2024-10-13,XRP/BTC,4.399369030466307e-05,0.0033226234061761737,2024-10-07,2024-10-13 23:59:59.999999999,calm_market,XRP,BTC
288,2024-10-14/2024-10-20,XRP/BTC,-0.0003327694924037169,0.004549345134541238,2024-10-14,2024-10-20 23:59:59.999999999,bear_market,XRP,BTC
289,2024-10-21/2024-10-27,XRP/BTC,-0.0004022170304379705,0.003524961583888691,2024-10-21,2024-10-27 23:59:59.999999999,bear_market,XRP,BTC
290,2024-10-28/2024-11-03,XRP/BTC,-8.190406645820124e-05,0.00402567360940378,2024-10-28,2024-11-03 23:59:59.999999999,calm_market,XRP,BTC
291,2024-11-04/2024-11-10,XRP/BTC,-5.546486901702896e-05,0.006475674667802991,2024-11-04,2024-11-10 23:59:59.999999999,volatile_market,XRP,BTC
292,2024-11-11/2024-11-17,XRP/BTC,0.003891564147193951,0.0221241827831999,2024-11-11,2024-11-17 23:59:59.999999999,bull_market,XRP,BTC
293,2024-11-18/2024-11-24,XRP/BTC,0.0017310774478558853,0.01639123127578863,2024-11-18,2024-11-24 23:59:59.999999999,bull_market,XRP,BTC
294,2024-11-25/2024-12-01,XRP/BTC,0.0022961281025421086,0.014282303506535851,2024-11-25,2024-12-01 23:59:59.999999999,bull_market,XRP,BTC
295,2024-12-02/2024-12-08,XRP/BTC,-0.0005176143199415185,0.020038977519000457,2024-12-02,2024-12-08 23:59:59.999999999,bear_market,XRP,BTC
296,2024-12-09/2024-12-15,XRP/BTC,-7.618663354835671e-06,0.013898152192158562,2024-12-09,2024-12-15 23:59:59.999999999,volatile_market,XRP,BTC
297,2024-12-16/2024-12-22,XRP/BTC,-0.00012065454418231191,0.012065151958317793,2024-12-16,2024-12-22 23:59:59.999999999,volatile_market,XRP,BTC
298,2024-12-23/2024-12-29,XRP/BTC,-0.0001970207028232457,0.0051223639941589665,2024-12-23,2024-12-29 23:59:59.999999999,calm_market,XRP,BTC
299,2024-12-30/2025-01-05,XRP/BTC,0.000862370226816984,0.006506776204958221,2024-12-30,2025-01-05 23:59:59.999999999,bull_market,XRP,BTC
300,2025-01-06/2025-01-12,XRP/BTC,0.0007013187345322104,0.0064591541416522975,2025-01-06,2025-01-12 23:59:59.999999999,bull_market,XRP,BTC
301,2025-01-13/2025-01-19,XRP/BTC,0.0010619325342562168,0.011953631881993526,2025-01-13,2025-01-19 23:59:59.999999999,bull_market,XRP,BTC
302,2025-01-20/2025-01-26,XRP/BTC,-0.0001438707252022439,0.006788046491049895,2025-01-20,2025-01-26 23:59:59.999999999,volatile_market,XRP,BTC
303,2025-01-27/2025-02-02,XRP/BTC,-0.00030767445739193907,0.007683852935060363,2025-01-27,2025-02-02 23:59:59.999999999,bear_market,XRP,BTC
304,2025-02-03/2025-02-09,XRP/BTC,-0.0001795820251549799,0.0149676232099137,2025-02-03,2025-02-09 23:59:59.999999999,volatile_market,XRP,BTC
305,2025-02-10/2025-02-16,XRP/BTC,0.0010708481276667677,0.006303520788942897,2025-02-10,2025-02-16 23:59:59.999999999,bull_market,XRP,BTC
306,2025-02-17/2025-02-23,XRP/BTC,-0.00023682479800034398,0.005780631993621263,2025-02-17,2025-02-23 23:59:59.999999999,volatile_market,XRP,BTC
307,2025-02-24/2025-03-02,XRP/BTC,0.0003608724464602619,0.013680988728600857,2025-02-24,2025-03-02 23:59:59.999999999,bull_market,XRP,BTC
308,2025-03-03/2025-03-09,XRP/BTC,-0.00044089146188133955,0.010017373936356383,2025-03-03,2025-03-09 23:59:59.999999999,bear_market,XRP,BTC
309,2025-03-10/2025-03-16,XRP/BTC,0.0006075385422712987,0.0067109230646358,2025-03-10,2025-03-16 23:59:59.999999999,bull_market,XRP,BTC
310,2025-03-17/2025-03-23,XRP/BTC,0.0001460853117824216,0.00699633774449921,2025-03-17,2025-03-23 23:59:59.999999999,volatile_market,XRP,BTC
311,2025-03-24/2025-03-30,XRP/BTC,-0.0006857382330757734,0.004419399789626964,2025-03-24,2025-03-30 23:59:59.999999999,bear_market,XRP,BTC
312,2025-03-31/2025-04-06,XRP/BTC,1.3557391864921382e-05,0.006237694196114136,2025-03-31,2025-04-06 23:59:59.999999999,volatile_market,XRP,BTC
313,2025-04-07/2025-04-13,XRP/BTC,0.0005017400580843544,0.009562853299662957,2025-04-07,2025-04-13 23:59:59.999999999,bull_market,XRP,BTC
314,2025-04-14/2025-04-20,XRP/BTC,-0.00025382273230979197,0.0032507241663718434,2025-04-14,2025-04-20 23:59:59.999999999,calm_market,XRP,BTC
315,2025-04-21/2025-04-27,XRP/BTC,-0.00020686643918321144,0.004278553318177498,2025-04-21,2025-04-27 23:59:59.999999999,calm_market,XRP,BTC
316,2025-04-28/2025-05-04,XRP/BTC,-0.00044734665362914316,0.0035571594348281317,2025-04-28,2025-05-04 23:59:59.999999999,bear_market,XRP,BTC
317,2025-05-05/2025-05-11,XRP/BTC,-0.0006655968579128298,0.003104759550414074,2025-05-05,2025-05-11 23:59:59.999999999,bear_market,XRP,BTC
318,2024-05-06/2024-05-12,SOL/USDT,-0.0003161581091137052,0.009109821298079263,2024-05-06,2024-05-12 23:59:59.999999999,bear_market,SOL,USDT
319,2024-05-13/2024-05-19,SOL/USDT,0.0014177513551350443,0.008130371531227712,2024-05-13,2024-05-19 23:59:59.999999999,bull_market,SOL,USDT
320,2024-05-20/2024-05-26,SOL/USDT,-0.0006618582452814551,0.008553859471685457,2024-05-20,2024-05-26 23:59:59.999999999,bear_market,SOL,USDT
321,2024-05-27/2024-06-02,SOL/USDT,-0.00012515662348740812,0.005740636688044731,2024-05-27,2024-06-02 23:59:59.999999999,volatile_market,SOL,USDT
322,2024-06-03/2024-06-09,SOL/USDT,-0.0002840407754481485,0.005203197305384138,2024-06-03,2024-06-09 23:59:59.999999999,calm_market,SOL,USDT
323,2024-06-10/2024-06-16,SOL/USDT,-0.000628409951288607,0.007513672796133828,2024-06-10,2024-06-16 23:59:59.999999999,bear_market,SOL,USDT
324,2024-06-17/2024-06-23,SOL/USDT,-0.0005001936398426506,0.009156447466094847,2024-06-17,2024-06-23 23:59:59.999999999,bear_market,SOL,USDT
325,2024-06-24/2024-06-30,SOL/USDT,0.0006671332781609268,0.008665023075545874,2024-06-24,2024-06-30 23:59:59.999999999,bull_market,SOL,USDT
326,2024-07-01/2024-07-07,SOL/USDT,-0.0006537113965969147,0.010684645206743686,2024-07-01,2024-07-07 23:59:59.999999999,bear_market,SOL,USDT
327,2024-07-08/2024-07-14,SOL/USDT,0.0002075467540299343,0.008342617601037416,2024-07-08,2024-07-14 23:59:59.999999999,volatile_market,SOL,USDT
328,2024-07-15/2024-07-21,SOL/USDT,0.0008703568007520466,0.0077950556169385935,2024-07-15,2024-07-21 23:59:59.999999999,bull_market,SOL,USDT
329,2024-07-22/2024-07-28,SOL/USDT,0.00026936893055763065,0.008458990010735053,2024-07-22,2024-07-28 23:59:59.999999999,volatile_market,SOL,USDT
330,2024-07-29/2024-08-04,SOL/USDT,-0.0020604763367590684,0.010931753366975563,2024-07-29,2024-08-04 23:59:59.999999999,bear_market,SOL,USDT
331,2024-08-05/2024-08-11,SOL/USDT,0.0011107573883432863,0.016716467945770093,2024-08-05,2024-08-11 23:59:59.999999999,bull_market,SOL,USDT
332,2024-08-12/2024-08-18,SOL/USDT,-0.00021147851543368797,0.008648641852800456,2024-08-12,2024-08-18 23:59:59.999999999,volatile_market,SOL,USDT
333,2024-08-19/2024-08-25,SOL/USDT,0.0007445718021607789,0.00579681479244223,2024-08-19,2024-08-25 23:59:59.999999999,bull_market,SOL,USDT
334,2024-08-26/2024-09-01,SOL/USDT,-0.0012588617702716024,0.008306877160546598,2024-08-26,2024-09-01 23:59:59.999999999,bear_market,SOL,USDT
335,2024-09-02/2024-09-08,SOL/USDT,-0.00024101486684320714,0.008311173236293778,2024-09-02,2024-09-08 23:59:59.999999999,volatile_market,SOL,USDT
336,2024-09-09/2024-09-15,SOL/USDT,0.00025541258862766104,0.0060024248009342114,2024-09-09,2024-09-15 23:59:59.999999999,volatile_market,SOL,USDT
337,2024-09-16/2024-09-22,SOL/USDT,0.0009632821435786239,0.00726174088434902,2024-09-16,2024-09-22 23:59:59.999999999,bull_market,SOL,USDT
338,2024-09-23/2024-09-29,SOL/USDT,0.0006327836657812726,0.006264735729417727,2024-09-23,2024-09-29 23:59:59.999999999,bull_market,SOL,USDT
339,2024-09-30/2024-10-06,SOL/USDT,-0.0005736857164060558,0.007576620663820441,2024-09-30,2024-10-06 23:59:59.999999999,bear_market,SOL,USDT
340,2024-10-07/2024-10-13,SOL/USDT,8.016976563225965e-06,0.00581922888942373,2024-10-07,2024-10-13 23:59:59.999999999,volatile_market,SOL,USDT
