random_seed,AMM_fee,BA_fee,DA_fee,FX_fee,IMPROVED_AMM_fee,IMPROVED_BA_fee,IMPROVED_DA_fee,IMPROVED_FX_fee,IMPROVED_OB_fee,OB_fee
39,27.24,20.95,16.71,18.51,27.24,20.95,16.71,18.58,32.1,32.1
390,27.11,22.06,16.53,18.6,27.11,22.06,16.53,18.6,32.18,32.18
391,27.07,21.18,16.57,18.74,27.07,21.18,16.57,18.74,32.12,32.12
392,26.86,22.32,16.66,18.86,26.86,22.32,16.66,18.86,32.37,32.37
393,26.81,21.97,17.43,18.78,26.81,21.97,17.43,18.78,32.36,32.36
394,25.1,20.06,17.83,18.82,25.1,20.06,17.83,18.82,32.31,32.31
395,23.89,18.55,17.97,18.17,23.89,18.55,17.97,18.18,31.84,31.84
396,26.66,19.17,18.38,18.77,26.66,19.17,18.38,18.77,32.08,32.08
397,27.74,19.47,17.56,18.41,27.74,19.47,17.56,18.42,31.93,31.93
398,26.0,20.37,17.09,18.34,26.0,20.37,17.09,18.35,32.27,32.27
399,27.01,22.28,18.09,18.64,27.01,22.28,18.09,18.64,32.1,32.1
4,25.24,20.72,17.52,18.77,25.24,20.72,17.52,18.78,32.15,32.15
40,24.63,18.25,18.26,18.37,24.63,18.25,18.26,18.37,31.89,31.89
400,26.27,20.75,17.15,18.14,26.27,20.75,17.15,18.15,31.99,31.99
401,26.53,20.55,16.48,18.23,26.53,20.55,16.48,18.24,31.98,31.98
402,26.77,19.66,17.4,18.54,26.77,19.66,17.4,18.54,32.31,32.31
403,26.23,19.69,17.38,18.29,26.23,19.69,17.38,18.29,31.55,31.55
404,27.55,20.34,16.92,18.42,27.55,20.34,16.92,18.43,31.95,31.95
405,25.76,21.71,16.81,18.41,25.76,21.71,16.81,18.47,32.16,32.16
406,28.06,22.36,21.4,18.37,28.06,22.36,21.4,18.37,32.07,32.07
407,25.72,19.51,20.88,18.36,25.72,19.51,20.88,18.38,32.15,32.15
408,25.65,19.69,17.55,18.72,25.65,19.69,17.55,18.72,32.19,32.19
409,26.27,18.51,17.49,18.31,26.27,18.51,17.49,18.31,31.92,31.92
41,27.89,22.28,16.61,18.46,27.89,22.28,16.61,18.46,32.13,32.13
410,28.32,19.6,17.18,18.4,28.32,19.6,17.18,18.41,31.76,31.76
411,25.72,20.02,17.59,18.6,25.72,20.02,17.59,18.62,32.31,32.31
412,26.04,23.61,15.63,18.29,26.04,23.61,15.63,18.29,31.95,31.95
413,26.07,20.3,17.18,18.32,26.07,20.3,17.18,18.32,32.04,32.04
414,26.78,22.15,16.43,18.48,26.78,22.15,16.43,18.48,32.13,32.13
415,25.23,20.74,14.89,17.9,25.23,20.74,14.89,17.92,31.58,31.58
416,27.48,22.45,16.39,18.27,27.48,22.45,16.39,18.29,31.89,31.89
417,26.56,21.45,17.08,18.56,26.56,21.45,17.08,18.56,32.21,32.21
418,25.67,21.63,15.73,18.34,25.67,21.63,15.73,18.35,32.0,32.0
419,26.37,21.53,23.27,18.25,26.37,21.53,23.27,18.27,31.56,31.56
42,27.83,20.54,16.75,18.41,27.83,20.54,16.75,18.42,32.0,32.0
420,26.5,21.09,16.8,18.41,26.5,21.09,16.8,18.41,31.9,31.9
421,26.0,19.99,17.66,18.54,26.0,19.99,17.66,18.54,32.04,32.04
422,27.07,20.24,17.45,18.74,27.07,20.24,17.45,18.74,32.26,32.26
423,26.58,21.29,16.64,18.38,26.58,21.29,16.64,18.38,31.99,31.99
424,27.3,22.14,16.55,18.67,27.3,22.14,16.55,18.67,32.06,32.06
425,26.82,20.41,16.87,18.13,26.82,20.41,16.87,18.13,32.02,32.02
426,28.2,21.13,17.14,18.66,28.2,21.13,17.14,18.66,32.32,32.32
427,26.26,19.96,18.1,18.77,26.26,19.96,18.1,18.78,32.21,32.21
428,25.55,20.09,16.6,18.28,25.55,20.09,16.6,18.33,31.75,31.75
429,27.28,23.56,16.71,18.56,27.28,23.56,16.71,18.56,32.1,32.1
43,27.32,20.11,17.5,18.41,27.32,20.11,17.5,18.41,32.29,32.29
430,27.55,21.5,16.75,18.31,27.55,21.5,16.75,18.33,31.85,31.85
431,25.84,21.55,16.3,18.14,25.84,21.55,16.3,18.15,31.54,31.54
432,27.59,20.08,16.07,18.56,27.59,20.08,16.07,18.56,32.11,32.11
433,26.33,18.5,18.98,18.42,26.33,18.5,18.98,18.42,31.98,31.98
434,27.57,22.23,16.42,18.41,27.57,22.23,16.42,18.41,31.9,31.9
435,29.66,22.54,15.67,18.39,29.66,22.54,15.67,18.39,32.13,32.13
436,25.18,20.67,16.43,18.11,25.18,20.67,16.43,18.12,31.48,31.48
437,27.78,21.67,14.43,18.13,27.78,21.67,14.43,18.14,31.65,31.65
438,27.1,23.2,16.36,18.57,27.1,23.2,16.36,18.57,32.22,32.22
439,25.34,20.49,17.92,18.41,25.34,20.49,17.92,18.41,31.77,31.77
44,24.89,20.09,17.24,18.35,24.89,20.09,17.24,18.36,32.03,32.03
440,26.63,20.65,17.5,18.78,26.63,20.65,17.5,18.78,32.4,32.4
441,27.8,22.09,14.95,18.36,27.8,22.09,14.95,18.37,31.9,31.9
442,26.53,23.43,14.99,18.54,26.53,23.43,14.99,18.56,32.1,32.1
443,27.44,19.59,17.32,18.13,27.44,19.59,17.32,18.13,31.75,31.75
444,25.16,19.38,17.17,17.85,25.16,19.38,17.17,17.85,31.64,31.64
445,26.77,22.2,16.52,18.6,26.77,22.2,16.52,18.61,32.39,32.39
446,24.93,21.09,16.66,18.57,24.93,21.09,16.66,18.57,32.25,32.25
447,26.27,19.9,17.37,18.47,26.27,19.9,17.37,18.47,32.03,32.03
448,26.57,19.83,17.92,18.63,26.57,19.83,17.92,18.63,32.32,32.32
449,27.05,21.41,16.47,18.48,27.05,21.41,16.47,18.48,32.16,32.16
45,25.58,22.7,16.96,18.95,25.58,22.7,16.96,18.96,32.23,32.23
450,26.35,22.6,15.86,18.43,26.35,22.6,15.86,18.44,32.12,32.12
451,24.62,19.76,17.55,18.58,24.62,19.76,17.55,18.6,31.76,31.76
452,25.56,23.57,15.74,18.41,25.56,23.57,15.74,18.41,32.1,32.1
453,27.1,22.21,16.07,18.29,27.1,22.21,16.07,18.34,31.95,31.95
454,26.27,21.18,16.64,18.27,26.27,21.18,16.64,18.27,31.64,31.64
455,24.28,19.2,18.48,18.54,24.28,19.2,18.48,18.54,32.24,32.24
456,25.99,22.77,16.27,18.46,25.99,22.77,16.27,18.47,32.1,32.1
457,28.0,21.6,16.68,18.53,28.0,21.6,16.68,18.54,32.13,32.13
458,26.11,22.52,16.02,18.13,26.11,22.52,16.02,18.15,31.87,31.87
459,26.84,18.93,19.96,18.46,26.84,18.93,19.96,18.46,32.12,32.12
46,24.91,20.4,17.58,18.34,24.91,20.4,17.58,18.35,32.05,32.05
460,25.23,22.35,16.2,18.48,25.23,22.35,16.2,18.49,31.98,31.98
461,25.52,20.48,17.28,18.43,25.52,20.48,17.28,18.46,32.0,32.0
462,25.97,19.3,17.2,17.86,25.97,19.3,17.2,17.88,31.83,31.83
463,26.27,22.32,16.37,18.58,26.27,22.32,16.37,18.58,32.22,32.22
464,28.76,21.01,16.43,18.21,28.76,21.01,16.43,18.21,31.73,31.73
465,27.45,21.1,17.2,18.57,27.45,21.1,17.2,18.57,32.21,32.21
466,26.04,18.57,18.19,18.25,26.04,18.57,18.19,18.25,31.72,31.72
467,28.8,21.27,15.52,18.33,28.8,21.27,15.52,18.33,32.02,32.02
468,26.52,19.98,17.22,17.93,26.52,19.98,17.22,17.95,31.62,31.62
469,26.74,21.08,16.96,18.27,26.74,21.08,16.96,18.27,32.06,32.06
47,27.06,23.12,16.0,18.56,27.06,23.12,16.0,18.56,32.26,32.26
470,26.81,20.95,16.75,18.21,26.81,20.95,16.75,18.21,31.98,31.98
471,27.06,19.38,17.57,18.62,27.06,19.38,17.57,18.62,31.87,31.87
472,29.69,22.63,16.35,18.6,29.69,22.63,16.35,18.6,32.06,32.06
473,25.08,18.68,18.23,18.02,25.08,18.68,18.23,18.03,31.78,31.78
474,27.1,20.52,16.89,18.45,27.1,20.52,16.89,18.45,31.96,31.96
475,26.57,21.59,16.82,18.42,26.57,21.59,16.82,18.42,32.16,32.16
476,27.5,22.6,16.76,18.74,27.5,22.6,16.76,18.74,32.21,32.21
477,24.76,21.67,17.08,18.93,24.76,21.67,17.08,18.93,32.44,32.44
478,27.66,19.97,19.63,17.9,27.66,19.97,19.63,17.91,31.85,31.85
479,25.95,22.07,16.72,18.66,25.95,22.07,16.72,18.67,32.18,32.18
48,26.28,20.41,16.97,18.35,26.28,20.41,16.97,18.36,31.93,31.93
480,26.78,20.96,17.41,18.71,26.78,20.96,17.41,18.74,32.24,32.24
481,25.98,18.93,17.71,18.3,25.98,18.93,17.71,18.3,31.96,31.96
482,26.72,20.26,16.58,18.08,26.72,20.26,16.58,18.08,31.49,31.49
483,27.6,19.81,17.43,18.39,27.6,19.81,17.43,18.39,32.01,32.01
484,27.28,19.96,21.56,18.48,27.28,19.96,21.56,18.48,32.22,32.22
485,28.71,22.08,16.94,18.88,28.71,22.08,16.94,18.88,32.32,32.32
486,26.87,22.65,16.03,18.29,26.87,22.65,16.03,18.29,31.81,31.81
487,26.33,21.04,16.97,18.36,26.33,21.04,16.97,18.37,31.7,31.7
488,26.97,20.57,16.74,18.58,26.97,20.57,16.74,18.6,31.96,31.96
489,26.28,23.67,16.03,18.57,26.28,23.67,16.03,18.58,32.08,32.08
49,24.5,20.54,17.02,18.5,24.5,20.54,17.02,18.51,32.25,32.25
490,27.13,22.17,16.45,18.41,27.13,22.17,16.45,18.42,32.32,32.32
491,25.29,20.66,17.16,18.37,25.29,20.66,17.16,18.38,31.74,31.74
492,26.14,21.17,16.75,18.51,26.14,21.17,16.75,18.52,32.22,32.22
493,28.18,20.17,17.55,18.12,28.18,20.17,17.55,18.14,31.77,31.77
494,25.73,21.12,16.98,18.58,25.73,21.12,16.98,18.58,31.98,31.98
495,26.33,21.64,16.63,18.53,26.33,21.64,16.63,18.53,32.02,32.02
496,27.7,20.39,17.02,18.55,27.7,20.39,17.02,18.55,31.92,31.92
497,29.71,24.49,15.51,18.53,29.71,24.49,15.51,18.55,31.99,31.99
498,25.65,21.58,15.45,18.06,25.65,21.58,15.45,18.06,31.6,31.6
499,26.39,19.77,16.74,17.96,26.39,19.77,16.74,17.97,31.6,31.6
5,25.91,20.28,16.32,18.26,25.91,20.28,16.32,18.26,31.98,31.98
50,27.46,19.68,17.69,18.49,27.46,19.68,17.69,18.49,32.12,32.12
500,24.52,17.6,19.07,17.95,24.52,17.6,19.07,17.95,31.47,31.47
501,24.56,19.5,16.93,17.9,24.56,19.5,16.93,17.9,31.7,31.7
502,28.15,21.91,22.96,18.34,28.15,21.91,22.96,18.34,32.2,32.2
503,26.7,19.47,20.55,18.13,26.7,19.47,20.55,18.14,31.55,31.55
504,26.37,22.04,16.86,18.75,26.37,22.04,16.86,18.75,31.87,31.87
505,26.68,22.9,22.9,18.41,26.68,22.9,22.9,18.41,32.06,32.06
506,25.97,21.38,16.28,18.26,25.97,21.38,16.28,18.26,31.8,31.8
507,26.9,22.63,16.21,18.47,26.9,22.63,16.21,18.47,32.06,32.06
508,27.5,20.05,17.09,18.6,27.5,20.05,17.09,18.6,32.01,32.01
509,25.88,21.32,16.53,18.28,25.88,21.32,16.53,18.3,32.08,32.08
51,26.0,21.06,17.23,18.78,26.0,21.06,17.23,18.79,31.97,31.97
510,27.51,22.23,16.42,18.45,27.51,22.23,16.42,18.45,31.91,31.91
511,26.48,19.68,16.95,18.02,26.48,19.68,16.95,18.02,31.53,31.53
512,24.94,20.55,16.77,18.09,24.94,20.55,16.77,18.13,31.81,31.81
513,27.2,19.65,16.11,18.51,27.2,19.65,16.11,18.51,32.09,32.09
514,27.59,20.39,17.18,18.58,27.59,20.39,17.18,18.58,32.11,32.11
515,27.5,23.13,16.96,18.85,27.5,23.13,16.96,18.85,32.15,32.15
516,25.68,23.29,16.2,18.64,25.68,23.29,16.2,18.64,32.43,32.43
517,26.43,20.57,16.38,18.33,26.43,20.57,16.38,18.35,32.08,32.08
518,26.48,19.57,17.56,18.28,26.48,19.57,17.56,18.28,31.98,31.98
519,26.84,22.68,16.47,18.6,26.84,22.68,16.47,18.6,32.37,32.37
52,26.7,20.64,17.14,18.47,26.7,20.64,17.14,18.47,32.16,32.16
520,26.54,20.68,16.11,18.47,26.54,20.68,16.11,18.47,31.94,31.94
521,27.05,22.52,16.45,18.54,27.05,22.52,16.45,18.56,32.42,32.42
522,26.54,21.99,16.65,18.41,26.54,21.99,16.65,18.41,31.91,31.91
523,26.87,18.98,17.57,17.75,26.87,18.98,17.57,17.76,31.47,31.47
524,27.92,19.75,19.51,18.39,27.92,19.75,19.51,18.4,32.02,32.02
525,27.4,24.17,15.92,18.77,27.4,24.17,15.92,18.77,32.33,32.33
526,26.21,22.33,16.68,18.55,26.21,22.33,16.68,18.55,32.07,32.07
527,27.0,21.07,17.18,18.19,27.0,21.07,17.18,18.2,31.6,31.6
528,25.86,20.01,16.93,18.0,25.86,20.01,16.93,18.0,31.62,31.62
529,26.67,20.51,17.2,18.69,26.67,20.51,17.2,18.69,32.13,32.13
53,26.44,19.68,18.46,18.51,26.44,19.68,18.46,18.51,32.06,32.06
530,27.56,21.72,16.23,18.15,27.56,21.72,16.23,18.15,31.82,31.82
531,25.82,19.49,18.02,18.44,25.82,19.49,18.02,18.44,31.94,31.94
532,28.68,23.11,16.46,18.73,28.68,23.11,16.46,18.73,32.29,32.29
533,27.34,20.87,17.06,18.39,27.34,20.87,17.06,18.39,32.02,32.02
534,26.5,21.92,17.96,18.97,26.5,21.92,17.96,18.97,32.18,32.18
535,24.73,19.66,18.08,18.11,24.73,19.66,18.08,18.11,31.67,31.67
536,27.53,22.38,14.12,18.39,27.53,22.38,14.12,18.4,31.98,31.98
537,27.92,22.91,15.82,18.2,27.92,22.91,15.82,18.22,31.81,31.81
538,25.46,19.19,17.81,18.49,25.46,19.19,17.81,18.49,32.19,32.19
539,26.54,21.45,16.91,18.61,26.54,21.45,16.91,18.61,32.25,32.25
54,26.38,19.99,16.21,18.14,26.38,19.99,16.21,18.15,31.8,31.8
540,25.5,18.8,18.18,18.65,25.5,18.8,18.18,18.66,32.02,32.02
541,26.95,23.24,16.31,18.65,26.95,23.24,16.31,18.65,32.37,32.37
542,25.9,20.79,22.23,18.17,25.9,20.79,22.23,18.17,31.48,31.48
543,28.66,23.73,15.97,18.48,28.66,23.73,15.97,18.48,32.22,32.22
544,25.05,19.27,17.48,18.53,25.05,19.27,17.48,18.55,32.0,32.0
545,26.16,23.09,16.07,18.48,26.16,23.09,16.07,18.49,32.04,32.04
546,28.29,20.3,17.86,18.81,28.29,20.3,17.86,18.82,32.23,32.23
547,25.23,22.25,16.38,18.45,25.23,22.25,16.38,18.46,31.83,31.83
548,25.09,19.14,17.13,17.87,25.09,19.14,17.13,17.89,31.65,31.65
549,26.8,17.5,18.33,18.35,26.8,17.5,18.33,18.35,31.9,31.9
55,26.44,20.47,17.42,18.64,26.44,20.47,17.42,18.64,32.03,32.03
550,28.36,22.57,16.05,18.59,28.36,22.57,16.05,18.59,32.11,32.11
551,26.24,22.02,16.01,18.21,26.24,22.02,16.01,18.23,31.87,31.87
552,26.07,18.8,18.3,18.67,26.07,18.8,18.3,18.67,32.29,32.29
553,27.0,20.38,16.48,18.3,27.0,20.38,16.48,18.31,31.91,31.91
554,25.75,21.58,17.31,18.69,25.75,21.58,17.31,18.69,32.31,32.31
555,26.37,21.11,16.54,18.17,26.37,21.11,16.54,18.17,31.68,31.68
556,26.19,20.22,22.43,18.31,26.19,20.22,22.43,18.31,32.08,32.08
557,28.18,24.97,15.26,18.46,28.18,24.97,15.26,18.47,31.78,31.78
558,27.31,20.07,17.1,18.41,27.31,20.07,17.1,18.41,31.93,31.93
559,25.96,18.51,17.53,18.05,25.96,18.51,17.53,18.05,31.58,31.58
56,27.93,20.87,16.75,18.13,27.93,20.87,16.75,18.13,31.73,31.73
560,27.15,21.29,16.78,18.39,27.15,21.29,16.78,18.4,32.09,32.09
561,25.47,19.1,17.14,18.05,25.47,19.1,17.14,18.05,31.45,31.45
562,26.02,20.89,16.98,18.45,26.02,20.89,16.98,18.45,32.25,32.25
563,26.65,18.55,18.3,18.36,26.65,18.55,18.3,18.37,32.04,32.04
564,24.76,21.71,17.57,18.57,24.76,21.71,17.57,18.57,31.92,31.92
565,26.86,19.61,18.33,18.11,26.86,19.61,18.33,18.11,31.66,31.66
566,26.4,22.33,15.9,18.66,26.4,22.33,15.9,18.67,32.25,32.25
567,26.94,22.61,15.66,18.42,26.94,22.61,15.66,18.42,32.02,32.02
568,29.04,21.55,15.49,18.54,29.04,21.55,15.49,18.54,31.92,31.92
569,25.15,21.35,16.6,18.54,25.15,21.35,16.6,18.54,31.86,31.86
57,29.12,23.06,16.3,18.53,29.12,23.06,16.3,18.53,32.04,32.04
570,28.45,22.93,16.6,18.83,28.45,22.93,16.6,18.86,32.32,32.32
571,25.92,19.66,17.44,18.31,25.92,19.66,17.44,18.31,31.9,31.9
572,26.51,19.12,16.67,18.23,26.51,19.12,16.67,18.23,31.73,31.73
573,25.73,18.62,18.12,18.46,25.73,18.62,18.12,18.46,31.8,31.8
574,26.92,22.55,16.5,18.68,26.92,22.55,16.5,18.68,32.25,32.25
575,26.16,20.6,16.9,18.24,26.16,20.6,16.9,18.24,31.65,31.65
576,26.24,18.78,17.73,18.18,26.24,18.78,17.73,18.18,31.9,31.9
577,27.74,20.57,16.51,18.47,27.74,20.57,16.51,18.47,31.94,31.94
578,29.39,23.54,16.21,18.39,29.39,23.54,16.21,18.39,32.02,32.02
579,24.48,17.99,18.55,18.28,24.48,17.99,18.55,18.29,31.81,31.81
58,26.75,20.62,16.41,18.43,26.75,20.62,16.41,18.43,31.8,31.8
580,28.07,22.0,18.47,18.62,28.07,22.0,18.47,18.62,32.19,32.19
581,25.14,19.59,19.79,18.27,25.14,19.59,19.79,18.27,32.15,32.15
582,26.16,22.01,16.66,18.47,26.16,22.01,16.66,18.47,31.79,31.79
583,25.11,20.03,17.16,18.01,25.11,20.03,17.16,18.01,31.93,31.93
584,26.26,22.89,16.28,18.58,26.26,22.89,16.28,18.6,32.27,32.27
585,25.61,21.59,17.14,18.41,25.61,21.59,17.14,18.42,32.15,32.15
586,28.16,21.07,16.72,18.31,28.16,21.07,16.72,18.31,31.75,31.75
587,26.06,21.41,21.45,18.24,26.06,21.41,21.45,18.24,31.65,31.65
588,27.46,25.32,15.28,18.57,27.46,25.32,15.28,18.57,32.31,32.31
589,26.39,18.92,18.1,18.3,26.39,18.92,18.1,18.3,31.97,31.97
59,26.82,22.06,16.68,18.57,26.82,22.06,16.68,18.58,32.23,32.23
590,26.63,21.76,16.47,18.16,26.63,21.76,16.47,18.18,31.69,31.69
591,25.2,22.39,16.25,18.61,25.2,22.39,16.25,18.61,32.47,32.47
592,25.74,18.99,17.15,18.46,25.74,18.99,17.15,18.46,32.02,32.02
593,26.46,22.24,16.52,18.46,26.46,22.24,16.52,18.46,32.31,32.31
594,25.65,20.07,17.46,18.45,25.65,20.07,17.46,18.45,32.16,32.16
595,27.06,23.33,16.51,18.83,27.06,23.33,16.51,18.83,32.3,32.3
596,25.94,25.13,15.46,18.75,25.94,25.13,15.46,18.76,32.38,32.38
597,25.8,19.34,16.98,18.29,25.8,19.34,16.98,18.3,31.66,31.66
598,26.6,20.54,17.47,18.5,26.6,20.54,17.47,18.5,31.99,31.99
599,25.44,21.0,17.08,18.53,25.44,21.0,17.08,18.55,32.1,32.1
6,26.83,22.1,16.72,18.53,26.83,22.1,16.72,18.53,32.08,32.08
60,26.51,19.37,17.86,18.26,26.51,19.37,17.86,18.26,31.91,31.91
600,25.97,19.09,17.42,18.23,25.97,19.09,17.42,18.24,31.98,31.98
601,25.18,20.13,17.07,18.27,25.18,20.13,17.07,18.28,31.81,31.81
602,26.08,20.52,16.99,18.24,26.08,20.52,16.99,18.24,31.76,31.76
603,26.5,21.59,22.57,18.47,26.5,21.59,22.57,18.48,32.06,32.06
604,27.33,23.36,16.09,18.57,27.33,23.36,16.09,18.58,32.47,32.47
605,25.41,18.55,18.14,18.35,25.41,18.55,18.14,18.35,31.94,31.94
606,26.08,18.29,18.46,17.97,26.08,18.29,18.46,17.98,31.61,31.61
607,27.57,20.99,18.22,18.6,27.57,20.99,18.22,18.6,32.27,32.27
608,25.91,22.01,23.26,18.01,25.91,22.01,23.26,18.03,31.8,31.8
609,25.2,20.28,19.82,18.69,25.2,20.28,19.82,18.7,32.29,32.29
61,22.82,19.67,16.61,18.06,22.82,19.67,16.61,18.06,31.73,31.73
610,27.84,24.06,15.41,18.33,27.84,24.06,15.41,18.33,32.04,32.04
611,26.86,21.68,16.22,18.49,26.86,21.68,16.22,18.49,32.05,32.05
612,25.71,21.54,21.26,18.35,25.71,21.54,21.26,18.36,31.77,31.77
613,26.11,21.01,16.93,18.49,26.11,21.01,16.93,18.5,31.76,31.76
614,26.35,21.54,16.49,18.34,26.35,21.54,16.49,18.37,31.89,31.89
615,26.01,23.98,15.61,18.57,26.01,23.98,15.61,18.58,32.28,32.28
616,26.62,20.7,17.24,18.54,26.62,20.7,17.24,18.54,32.02,32.02
617,25.39,20.84,16.31,18.49,25.39,20.84,16.31,18.49,31.89,31.89
618,27.96,21.84,21.75,17.9,27.96,21.84,21.75,17.91,31.61,31.61
619,28.3,23.75,16.02,18.59,28.3,23.75,16.02,18.62,32.21,32.21
62,26.31,18.44,18.03,18.49,26.31,18.44,18.03,18.49,32.1,32.1
620,28.93,22.44,16.05,18.48,28.93,22.44,16.05,18.48,31.95,31.95
621,26.98,20.77,16.82,18.34,26.98,20.77,16.82,18.35,32.15,32.15
622,25.28,18.68,17.99,18.38,25.28,18.68,17.99,18.39,31.73,31.73
623,27.78,19.23,17.72,18.55,27.78,19.23,17.72,18.55,31.89,31.89
624,26.02,20.99,16.79,18.74,26.02,20.99,16.79,18.74,32.35,32.35
625,26.96,18.18,17.81,17.84,26.96,18.18,17.81,17.85,31.31,31.31
626,26.49,20.33,16.09,18.58,26.49,20.33,16.09,18.58,32.43,32.43
627,25.31,19.91,17.42,18.29,25.31,19.91,17.42,18.29,32.04,32.04
628,26.16,19.66,17.59,18.42,26.16,19.66,17.59,18.42,31.93,31.93
629,24.34,21.44,15.55,18.44,24.34,21.44,15.55,18.44,32.24,32.24
63,26.19,19.8,17.79,18.57,26.19,19.8,17.79,18.57,31.95,31.95
630,27.62,22.27,17.21,18.45,27.62,22.27,17.21,18.45,32.15,32.15
631,27.91,23.22,15.73,18.62,27.91,23.22,15.73,18.62,32.12,32.12
632,27.86,20.22,22.01,18.63,27.86,20.22,22.01,18.63,32.13,32.13
633,26.86,21.48,16.74,18.45,26.86,21.48,16.74,18.45,32.16,32.16
634,27.62,20.53,17.12,18.21,27.62,20.53,17.12,18.21,31.85,31.85
635,25.38,20.87,16.67,18.35,25.38,20.87,16.67,18.35,31.93,31.93
636,27.02,19.59,17.34,18.32,27.02,19.59,17.34,18.33,31.93,31.93
637,27.75,21.97,16.33,18.3,27.75,21.97,16.33,18.32,31.79,31.79
638,26.09,21.77,16.84,18.47,26.09,21.77,16.84,18.5,32.14,32.14
639,28.01,22.72,16.34,18.51,28.01,22.72,16.34,18.51,32.06,32.06
64,27.78,24.06,12.54,18.3,27.78,24.06,12.54,18.3,32.11,32.11
640,25.86,18.71,17.64,18.28,25.86,18.71,17.64,18.29,31.63,31.63
641,27.06,20.5,17.83,18.49,27.06,20.5,17.83,18.49,32.06,32.06
642,24.02,19.05,17.21,18.43,24.02,19.05,17.21,18.44,31.95,31.95
643,25.78,22.59,16.59,18.76,25.78,22.59,16.59,18.76,32.23,32.23
644,28.3,23.66,16.19,18.85,28.3,23.66,16.19,18.87,32.09,32.09
645,24.79,19.74,22.78,18.42,24.79,19.74,22.78,18.42,31.98,31.98
646,26.45,20.48,16.5,18.37,26.45,20.48,16.5,18.39,31.89,31.89
647,26.24,22.65,15.85,18.25,26.24,22.65,15.85,18.26,31.81,31.81
648,27.37,20.72,21.94,18.34,27.37,20.72,21.94,18.38,32.14,32.14
649,25.96,20.36,17.29,18.54,25.96,20.36,17.29,18.54,32.3,32.3
65,24.24,19.14,17.21,18.08,24.24,19.14,17.21,18.11,31.49,31.49
650,26.71,21.12,16.69,18.44,26.71,21.12,16.69,18.47,32.21,32.21
651,26.79,19.67,17.54,18.5,26.79,19.67,17.54,18.5,31.91,31.91
652,27.01,20.23,16.99,18.32,27.01,20.23,16.99,18.32,32.0,32.0
653,26.3,23.45,15.92,18.59,26.3,23.45,15.92,18.6,32.13,32.13
654,27.73,21.06,16.6,18.36,27.73,21.06,16.6,18.36,31.88,31.88
655,24.93,20.38,17.58,18.81,24.93,20.38,17.58,18.81,32.69,32.69
656,25.32,21.44,16.63,18.53,25.32,21.44,16.63,18.53,31.86,31.86
657,25.12,19.77,17.61,18.58,25.12,19.77,17.61,18.58,31.86,31.86
658,27.21,22.98,16.39,18.56,27.21,22.98,16.39,18.58,31.94,31.94
659,26.93,23.43,16.19,18.73,26.93,23.43,16.19,18.73,32.33,32.33
66,26.31,19.99,17.76,18.42,26.31,19.99,17.76,18.42,32.02,32.02
660,26.71,24.11,14.49,18.72,26.71,24.11,14.49,18.72,32.35,32.35
661,26.16,21.33,16.77,18.33,26.16,21.33,16.77,18.33,32.02,32.02
662,28.63,22.74,15.22,18.35,28.63,22.74,15.22,18.35,32.06,32.06
663,27.39,22.27,16.2,18.46,27.39,22.27,16.2,18.47,31.9,31.9
664,27.03,18.91,19.04,18.2,27.03,18.91,19.04,18.2,31.63,31.63
665,26.6,23.38,16.23,18.47,26.6,23.38,16.23,18.48,32.18,32.18
666,24.58,17.75,18.48,18.43,24.58,17.75,18.48,18.46,31.67,31.67
667,24.33,18.66,21.21,17.94,24.33,18.66,21.21,17.96,31.49,31.49
668,25.25,20.48,17.61,18.64,25.25,20.48,17.61,18.65,32.0,32.0
669,25.15,20.84,15.48,18.04,25.15,20.84,15.48,18.04,31.6,31.6
67,27.59,19.68,20.39,17.99,27.59,19.68,20.39,17.99,31.55,31.55
670,26.34,19.72,16.64,18.4,26.34,19.72,16.64,18.41,31.81,31.81
671,27.72,20.63,15.93,18.38,27.72,20.63,15.93,18.38,32.0,32.0
672,27.61,23.75,15.73,18.34,27.61,23.75,15.73,18.36,32.22,32.22
673,27.8,24.96,15.3,18.53,27.8,24.96,15.3,18.53,32.01,32.01
674,27.27,22.08,17.13,18.54,27.27,22.08,17.13,18.54,32.24,32.24
675,26.77,19.34,17.47,18.35,26.77,19.34,17.47,18.35,32.06,32.06
676,26.98,22.19,14.86,18.45,26.98,22.19,14.86,18.46,32.09,32.09
677,26.64,21.16,22.02,18.64,26.64,21.16,22.02,18.68,31.95,31.95
678,24.98,20.89,16.64,18.32,24.98,20.89,16.64,18.34,31.93,31.93
679,26.02,20.65,17.16,18.23,26.02,20.65,17.16,18.26,31.85,31.85
68,26.08,20.46,16.51,18.11,26.08,20.46,16.51,18.12,31.8,31.8
680,25.85,20.14,16.51,18.4,25.85,20.14,16.51,18.42,31.88,31.88
681,28.32,21.7,16.89,18.58,28.32,21.7,16.89,18.59,32.15,32.15
682,25.19,19.5,17.38,18.34,25.19,19.5,17.38,18.35,31.97,31.97
683,26.41,18.47,18.29,18.23,26.41,18.47,18.29,18.23,31.94,31.94
684,26.33,23.15,16.36,18.53,26.33,23.15,16.36,18.53,32.34,32.34
685,26.47,21.53,16.7,18.38,26.47,21.53,16.7,18.39,32.24,32.24
686,25.65,21.06,16.96,18.52,25.65,21.06,16.96,18.54,32.09,32.09
